"","SPCODE","SITE_ID","LENGTH_MM","TISSUE","BIOLOGICALS_COMMENTS","SCIENTIFIC_NAME","COMMON_NAME"
"2014",37264002,"S3.1",131,10085237,"(null)","Cyttus australis","Silver Dory"
"2015",37264002,"S3.1",131,10085263,"(null)","Cyttus australis","Silver Dory"
"2016",37287001,"S3.1",108,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"2017",37287001,"S3.1",139,10085297,"(null)","Helicolenus percoides","Reef Ocean Perch"
"2018",37287001,"S3.1",154,10085294,"(null)","Helicolenus percoides","Reef Ocean Perch"
"2019",37287001,"S3.1",157,10085239,"(null)","Helicolenus percoides","Reef Ocean Perch"
"2020",37287001,"S3.1",164,10085302,"(null)","Helicolenus percoides","Reef Ocean Perch"
"2021",37287001,"S3.1",193,10085295,"(null)","Helicolenus percoides","Reef Ocean Perch"
"2022",37287001,"S3.1",196,10085232,"(null)","Helicolenus percoides","Reef Ocean Perch"
"2023",37287001,"S3.1",186,10085299,"(null)","Helicolenus percoides","Reef Ocean Perch"
"2024",37287001,"S3.1",158,10085300,"(null)","Helicolenus percoides","Reef Ocean Perch"
"2025",37287001,"S3.1",182,10085303,"(null)","Helicolenus percoides","Reef Ocean Perch"
"2026",37445006,"S3.1",203,10085240,"(null)","Seriolella punctata","Silver Warehou"
"2027",37445006,"S3.1",216,10085271,"(null)","Seriolella punctata","Silver Warehou"
"2028",37445006,"S3.1",222,10085250,"(null)","Seriolella punctata","Silver Warehou"
"2029",37264004,"S3.1",200,NA,"(null)","Zeus faber","John Dory"
"2030",37264004,"S3.1",180,NA,"(null)","Zeus faber","John Dory"
"2031",37264004,"S3.1",234,NA,"(null)","Zeus faber","John Dory"
"2032",37264004,"S3.1",301,NA,"(null)","Zeus faber","John Dory"
"2033",37264004,"S3.1",332,NA,"(null)","Zeus faber","John Dory"
"2034",37264004,"S3.1",273,NA,"(null)","Zeus faber","John Dory"
"2035",37264004,"S3.1",112,NA,"(null)","Zeus faber","John Dory"
"2036",37264004,"S3.1",152,NA,"(null)","Zeus faber","John Dory"
"2037",37264004,"S3.1",95,NA,"(null)","Zeus faber","John Dory"
"2038",37264004,"S3.1",356,NA,"(null)","Zeus faber","John Dory"
"2039",37377003,"S2.1",285,10085246,"(null)","Nemadactylus macropterus","Jackass Morwong"
"2040",37377003,"S2.1",299,10085308,"(null)","Nemadactylus macropterus","Jackass Morwong"
"2041",37377003,"S2.1",261,10085248,"(null)","Nemadactylus macropterus","Jackass Morwong"
"2042",37377003,"S2.1",274,10085279,"(null)","Nemadactylus macropterus","Jackass Morwong"
"2043",37377003,"S2.1",244,10085205,"(null)","Nemadactylus macropterus","Jackass Morwong"
"2044",37377003,"S2.1",300,10085145,"(null)","Nemadactylus macropterus","Jackass Morwong"
"2045",37377003,"S2.1",307,10085112,"(null)","Nemadactylus macropterus","Jackass Morwong"
"2046",37377003,"S2.1",338,10085128,"(null)","Nemadactylus macropterus","Jackass Morwong"
"2047",37377003,"S2.1",254,10085393,"(null)","Nemadactylus macropterus","Jackass Morwong"
"2048",37377003,"S2.1",285,10085142,"(null)","Nemadactylus macropterus","Jackass Morwong"
"2049",37038004,"S2.1",256,10085399,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2050",37038004,"S2.1",372,10085367,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2051",37038004,"S2.1",305,10085394,"2 pups","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2052",37038004,"S2.1",291,NA,"tissue sample lost in mixup","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2053",37038004,"S2.1",136,NA,"whole fish","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2054",37038004,"S2.1",306,10085254,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2055",37038004,"S2.1",312,10085281,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2056",37038004,"S2.1",279,10085251,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2057",37038004,"S2.1",352,10085283,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2058",37038004,"S2.1",278,10085222,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2059",37038002,"S2.1",336,10083771,"(null)","Urolophus cruciatus","Banded Stingaree"
"2060",37038002,"S2.1",262,10085255,"(null)","Urolophus cruciatus","Banded Stingaree"
"2061",37038002,"S2.1",316,10083958,"(null)","Urolophus cruciatus","Banded Stingaree"
"2062",37038002,"S2.1",239,10083515,"(null)","Urolophus cruciatus","Banded Stingaree"
"2063",37038002,"S2.1",318,10085330,"(null)","Urolophus cruciatus","Banded Stingaree"
"2064",37038002,"S2.1",282,10085396,"(null)","Urolophus cruciatus","Banded Stingaree"
"2065",37038002,"S2.1",257,10085339,"(null)","Urolophus cruciatus","Banded Stingaree"
"2066",37038002,"S2.1",237,10085365,"(null)","Urolophus cruciatus","Banded Stingaree"
"2067",37038002,"S2.1",238,10085338,"(null)","Urolophus cruciatus","Banded Stingaree"
"2068",37038002,"S2.1",264,10085368,"(null)","Urolophus cruciatus","Banded Stingaree"
"2069",37264002,"S2.1",144,10083765,"(null)","Cyttus australis","Silver Dory"
"2070",37264002,"S2.1",129,10083591,"(null)","Cyttus australis","Silver Dory"
"2071",37264002,"S2.1",151,10083735,"(null)","Cyttus australis","Silver Dory"
"2072",37264002,"S2.1",139,10084017,"(null)","Cyttus australis","Silver Dory"
"2073",37445005,"S2.1",198,10083713,"(null)","Seriolella brama","Blue Warehou"
"2074",37445005,"S2.1",163,10084616,"(null)","Seriolella brama","Blue Warehou"
"2075",37445005,"S2.1",212,10085059,"(null)","Seriolella brama","Blue Warehou"
"2076",37445005,"S2.1",212,10084430,"(null)","Seriolella brama","Blue Warehou"
"2077",37038002,"S2.2",367,10084005,"developing eggs","Urolophus cruciatus","Banded Stingaree"
"2078",37038002,"S2.2",324,10083942,"(null)","Urolophus cruciatus","Banded Stingaree"
"2079",37038002,"S2.2",296,10083972,"(null)","Urolophus cruciatus","Banded Stingaree"
"2080",37038002,"S2.2",280,10084002,"(null)","Urolophus cruciatus","Banded Stingaree"
"2081",37038002,"S2.2",331,10083973,"(null)","Urolophus cruciatus","Banded Stingaree"
"2082",37038002,"S2.2",253,10084013,"(null)","Urolophus cruciatus","Banded Stingaree"
"2083",37038002,"S2.2",242,10084043,"(null)","Urolophus cruciatus","Banded Stingaree"
"2084",37377003,"S2.2",243,10083946,"shot 2","Nemadactylus macropterus","Jackass Morwong"
"2085",37377003,"S2.2",298,10083544,"(null)","Nemadactylus macropterus","Jackass Morwong"
"2086",37377003,"S2.2",237,10084401,"(null)","Nemadactylus macropterus","Jackass Morwong"
"2087",37377003,"S2.2",229,10083484,"(null)","Nemadactylus macropterus","Jackass Morwong"
"2088",37377003,"S2.2",245,10084003,"(null)","Nemadactylus macropterus","Jackass Morwong"
"2089",37377003,"S2.2",296,10084490,"(null)","Nemadactylus macropterus","Jackass Morwong"
"2090",37377003,"S2.2",288,10084431,"(null)","Nemadactylus macropterus","Jackass Morwong"
"2091",37377003,"S2.2",253,10084589,"(null)","Nemadactylus macropterus","Jackass Morwong"
"2092",37377003,"S2.2",264,10082332,"(null)","Nemadactylus macropterus","Jackass Morwong"
"2093",37377003,"S2.2",296,10084584,"(null)","Nemadactylus macropterus","Jackass Morwong"
"2094",37038004,"S2.2",265,10084618,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2095",37038004,"S2.2",354,10085079,"small eggs","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2096",37038004,"S2.2",265,10084619,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2097",37038004,"S2.2",317,10084045,"1 pup","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2098",37038004,"S2.2",326,10083802,"developed egg","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2099",37038004,"S2.2",377,10084012,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2100",37038004,"S2.2",290,10084042,"2 pups","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2101",37038004,"S2.2",283,10083954,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2102",37038004,"S2.2",345,10083951,"pup","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2103",37038004,"S2.2",349,10085063,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2104",37264002,"S2.2",152,10085093,"(null)","Cyttus australis","Silver Dory"
"2105",37264002,"S2.2",141,10083742,"(null)","Cyttus australis","Silver Dory"
"2106",37264002,"S2.2",158,10083800,"(null)","Cyttus australis","Silver Dory"
"2107",37264002,"S2.2",167,10083740,"(null)","Cyttus australis","Silver Dory"
"2108",37264002,"S2.2",185,10085089,"(null)","Cyttus australis","Silver Dory"
"2109",37264002,"S2.2",182,10083768,"(null)","Cyttus australis","Silver Dory"
"2110",37264002,"S2.2",134,10084399,"(null)","Cyttus australis","Silver Dory"
"2111",37264002,"S2.2",176,10084554,"(null)","Cyttus australis","Silver Dory"
"2112",37445005,"S2.2",237,NA,"(null)","Seriolella brama","Blue Warehou"
"2113",37445005,"S2.2",270,NA,"(null)","Seriolella brama","Blue Warehou"
"2114",37445005,"S2.2",202,NA,"(null)","Seriolella brama","Blue Warehou"
"2115",37465006,"S2.2",228,10085092,"(null)","Nelusetta ayraud","Ocean Jacket"
"2116",37465006,"S2.2",209,10085116,"(null)","Nelusetta ayraud","Ocean Jacket"
"2117",37465006,"S2.2",225,10084429,"(null)","Nelusetta ayraud","Ocean Jacket"
"2118",37465006,"S2.2",198,10084009,"(null)","Nelusetta ayraud","Ocean Jacket"
"2119",37465006,"S2.2",222,10083979,"(null)","Nelusetta ayraud","Ocean Jacket"
"2120",37465006,"S2.2",187,10083767,"(null)","Nelusetta ayraud","Ocean Jacket"
"2121",37377003,"S2.3",275,10083764,"(null)","Nemadactylus macropterus","Jackass Morwong"
"2122",37038002,"S2.3",315,10083739,"shot 3","Urolophus cruciatus","Banded Stingaree"
"2123",37038002,"S2.3",319,10083734,"(null)","Urolophus cruciatus","Banded Stingaree"
"2124",37296001,"S2.3",452,10084994,"(null)","Platycephalus richardsoni","Tiger Flathead"
"2125",37296001,"S2.3",453,10085206,"(null)","Platycephalus richardsoni","Tiger Flathead"
"2126",37296001,"S2.3",268,10085001,"(null)","Platycephalus richardsoni","Tiger Flathead"
"2127",37296001,"S2.3",281,10085203,"(null)","Platycephalus richardsoni","Tiger Flathead"
"2128",37296001,"S2.3",363,10083737,"(null)","Platycephalus richardsoni","Tiger Flathead"
"2129",37296001,"S2.3",398,10084433,"(null)","Platycephalus richardsoni","Tiger Flathead"
"2130",37296001,"S2.3",374,10085174,"(null)","Platycephalus richardsoni","Tiger Flathead"
"2131",37296001,"S2.3",415,10083799,"(null)","Platycephalus richardsoni","Tiger Flathead"
"2132",37296001,"S2.3",384,10083704,"(null)","Platycephalus richardsoni","Tiger Flathead"
"2133",37445006,"S2.3",274,10084797,"(null)","Seriolella punctata","Silver Warehou"
"2134",37445006,"S2.3",304,10084436,"(null)","Seriolella punctata","Silver Warehou"
"2135",37445006,"S2.3",241,10084769,"(null)","Seriolella punctata","Silver Warehou"
"2136",37445006,"S2.3",246,10084567,"(null)","Seriolella punctata","Silver Warehou"
"2137",37445006,"S2.3",302,10084798,"(null)","Seriolella punctata","Silver Warehou"
"2138",37445006,"S2.3",262,10084518,"(null)","Seriolella punctata","Silver Warehou"
"2139",37445006,"S2.3",315,10084553,"(null)","Seriolella punctata","Silver Warehou"
"2140",37445006,"S2.3",300,10084611,"(null)","Seriolella punctata","Silver Warehou"
"2141",37445006,"S2.3",312,10085083,"(null)","Seriolella punctata","Silver Warehou"
"2142",37445006,"S2.3",304,10085216,"(null)","Seriolella punctata","Silver Warehou"
"2143",37038001,"S2.3",382,10083762,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"2144",37038001,"S2.3",462,10084402,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"2145",37038001,"S2.3",529,10084582,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"2146",37038001,"S2.3",359,10085053,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"2147",37038001,"S2.3",424,10085091,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"2148",37038001,"S2.3",482,10085002,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"2149",37038001,"S2.3",484,10085062,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"2150",37038001,"S2.3",715,10085028,"small eggs","Urolophus bucculentus","Sandyback Stingaree"
"2151",37038001,"S2.3",414,10085202,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"2152",37038001,"S2.3",384,10083801,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"2153",37264004,"S2.3",239,NA,"(null)","Zeus faber","John Dory"
"2154",37287001,"S2.3",242,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"2155",37287001,"S2.3",102,NA,"whole fish","Helicolenus percoides","Reef Ocean Perch"
"2156",37017001,"S2.3",463,10084790,"(null)","Mustelus antarcticus","Gummy Shark"
"2157",37038004,"S2.3",339,10084762,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2158",37038004,"S2.3",327,10084822,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2159",37038004,"S2.3",377,10084759,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2160",37038004,"S2.3",276,10084789,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2161",37038004,"S2.3",310,10084820,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2162",37038004,"S2.3",276,10084819,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2163",37038004,"S2.3",290,10084824,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2164",37038004,"S2.3",306,10084827,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2165",37038004,"S2.3",325,10084858,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2166",37038004,"S2.3",323,10084544,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2167",37038007,"S2.3",342,10084765,"(null)","Urolophus viridis","Greenback Stingaree"
"2168",37038007,"S2.3",384,10084766,"(null)","Urolophus viridis","Greenback Stingaree"
"2169",37038007,"S2.3",372,10084520,"(null)","Urolophus viridis","Greenback Stingaree"
"2170",37038007,"S2.3",317,10084610,"(null)","Urolophus viridis","Greenback Stingaree"
"2171",37038007,"S2.3",362,10084796,"(null)","Urolophus viridis","Greenback Stingaree"
"2172",37038007,"S2.3",370,10084555,"2 pups","Urolophus viridis","Greenback Stingaree"
"2173",37038007,"S2.3",315,10084523,"pup","Urolophus viridis","Greenback Stingaree"
"2174",37038007,"S2.3",339,10084578,"(null)","Urolophus viridis","Greenback Stingaree"
"2175",37038007,"S2.3",356,10084581,"(null)","Urolophus viridis","Greenback Stingaree"
"2176",37038007,"S2.3",360,10084521,"(null)","Urolophus viridis","Greenback Stingaree"
"2177",37296001,"S5.2",389,10084048,"(null)","Platycephalus richardsoni","Tiger Flathead"
"2178",37038001,"S5.2",480,10084602,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"2179",37038002,"S5.2",298,10084018,"(null)","Urolophus cruciatus","Banded Stingaree"
"2180",37038002,"S5.2",285,10084455,"(null)","Urolophus cruciatus","Banded Stingaree"
"2181",37264002,"S5.2",259,10084396,"(null)","Cyttus australis","Silver Dory"
"2182",37264002,"S5.2",264,10084423,"(null)","Cyttus australis","Silver Dory"
"2183",37264002,"S5.2",268,10084585,"(null)","Cyttus australis","Silver Dory"
"2184",37264002,"S5.2",191,10084528,"(null)","Cyttus australis","Silver Dory"
"2185",37264002,"S5.2",223,10084556,"(null)","Cyttus australis","Silver Dory"
"2186",37264002,"S5.2",251,10084524,"(null)","Cyttus australis","Silver Dory"
"2187",37264002,"S5.2",183,10084398,"(null)","Cyttus australis","Silver Dory"
"2188",37264002,"S5.2",168,10084587,"(null)","Cyttus australis","Silver Dory"
"2189",37264002,"S5.2",169,10084488,"(null)","Cyttus australis","Silver Dory"
"2190",37264002,"S5.2",175,10084486,"(null)","Cyttus australis","Silver Dory"
"2191",37445006,"S5.2",246,10084859,"(null)","Seriolella punctata","Silver Warehou"
"2192",37445006,"S5.2",239,10084487,"(null)","Seriolella punctata","Silver Warehou"
"2193",37445006,"S5.2",241,10084849,"(null)","Seriolella punctata","Silver Warehou"
"2194",37445006,"S5.2",237,10084809,"(null)","Seriolella punctata","Silver Warehou"
"2195",37445006,"S5.2",234,10084830,"(null)","Seriolella punctata","Silver Warehou"
"2196",37445006,"S5.2",240,10084818,"(null)","Seriolella punctata","Silver Warehou"
"2197",37445006,"S5.2",235,10084776,"(null)","Seriolella punctata","Silver Warehou"
"2198",37445006,"S5.2",228,10084787,"(null)","Seriolella punctata","Silver Warehou"
"2199",37445006,"S5.2",240,10084753,"(null)","Seriolella punctata","Silver Warehou"
"2200",37445006,"S5.2",232,10084843,"(null)","Seriolella punctata","Silver Warehou"
"2201",37445006,"S5.1",218,10084754,"(null)","Seriolella punctata","Silver Warehou"
"2202",37445006,"S5.1",209,10084755,"(null)","Seriolella punctata","Silver Warehou"
"2203",37445006,"S5.1",191,10085862,"(null)","Seriolella punctata","Silver Warehou"
"2204",37445006,"S5.1",222,10085842,"(null)","Seriolella punctata","Silver Warehou"
"2205",37445006,"S5.1",210,10085865,"(null)","Seriolella punctata","Silver Warehou"
"2206",37445006,"S5.1",203,10085832,"(null)","Seriolella punctata","Silver Warehou"
"2207",37445006,"S5.1",208,10084785,"(null)","Seriolella punctata","Silver Warehou"
"2208",37445006,"S5.1",208,10084542,"(null)","Seriolella punctata","Silver Warehou"
"2209",37445006,"S5.1",233,10084575,"(null)","Seriolella punctata","Silver Warehou"
"2210",37445006,"S5.1",201,10084604,"(null)","Seriolella punctata","Silver Warehou"
"2211",37377003,"S5.1",305,10084752,"(null)","Nemadactylus macropterus","Jackass Morwong"
"2212",37264002,"S5.1",155,10084791,"(null)","Cyttus australis","Silver Dory"
"2213",37264002,"S5.1",152,10084815,"(null)","Cyttus australis","Silver Dory"
"2214",37038007,"S5.1",346,10085809,"(null)","Urolophus viridis","Greenback Stingaree"
"2215",37038007,"S5.1",336,10085779,"(null)","Urolophus viridis","Greenback Stingaree"
"2216",37038002,"S5.1",353,10085815,"(null)","Urolophus cruciatus","Banded Stingaree"
"2217",37038002,"S5.1",386,10085845,"(null)","Urolophus cruciatus","Banded Stingaree"
"2218",37038002,"S5.1",391,10085808,"(null)","Urolophus cruciatus","Banded Stingaree"
"2219",37038002,"S5.1",275,10085838,"(null)","Urolophus cruciatus","Banded Stingaree"
"2220",37038002,"S5.1",333,10085778,"(null)","Urolophus cruciatus","Banded Stingaree"
"2221",37038002,"S5.1",321,10085811,"(null)","Urolophus cruciatus","Banded Stingaree"
"2222",37038002,"S5.1",356,10085780,"(null)","Urolophus cruciatus","Banded Stingaree"
"2223",37038002,"S5.1",307,10085781,"(null)","Urolophus cruciatus","Banded Stingaree"
"2224",37038002,"S5.1",326,10084844,"(null)","Urolophus cruciatus","Banded Stingaree"
"2225",37038002,"S5.1",297,10085843,"(null)","Urolophus cruciatus","Banded Stingaree"
"2226",37038004,"S5.1",292,10085704,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"2227",37038004,"S5.1",319,10085644,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
